School,SchoolCode,Grade,Prg,Total,1st Choice,2nd Choice,3rd Choice,4th Choice,5th Choice,6th Choice,7th Choice,8th Choice+
Ortega Es,746,TOTAL,ALL,674,88,49,42,27,27,25,15,401
Parker Es,638,K,GEN,218,7,15,11,34,13,17,3,118
Parker Es,638,K,CHN,101,14,24,35,10,7,3,4,4
Parker Es,638,01,GEN,4,0,1,1,0,0,0,0,2
Parker Es,638,01,CHN,2,1,1,0,0,0,0,0,0
Parker Es,638,02,GEN,4,0,1,0,0,2,0,0,1
Parker Es,638,02,CHN,6,3,1,1,0,0,0,0,1
Parker Es,638,03,GEN,9,0,3,1,3,0,1,0,1
Parker Es,638,03,CHN,6,0,0,3,1,0,0,1,1
Parker Es,638,04,GEN,7,1,2,0,2,2,0,0,0
Parker Es,638,04,CHN,9,1,0,4,3,0,0,0,1
Parker Es,638,05,GEN,12,0,1,8,0,2,0,0,1
Parker Es,638,05,CHN,17,4,6,1,4,1,0,0,1
Parker Es,638,TOTAL,ALL,395,31,55,65,57,27,21,8,131
Parks Es,786,K,GEN,195,14,11,11,10,6,6,5,132
Parks Es,786,K,JPN,183,24,9,7,6,7,4,4,122
Parks Es,786,K,MM,4,1,1,2,0,0,0,0,0
Parks Es,786,01,GEN,4,0,0,1,0,1,0,0,2
Parks Es,786,01,JPN,8,3,1,1,0,0,0,0,3
Parks Es,786,02,GEN,3,2,1,0,0,0,0,0,0
Parks Es,786,02,JPN,5,3,0,1,0,0,0,0,1
Parks Es,786,03,GEN,2,1,0,0,1,0,0,0,0
Parks Es,786,05,JPN,2,1,0,1,0,0,0,0,0
Parks Es,786,TOTAL,ALL,406,49,23,24,17,14,10,9,260
Peabody Es,569,K,GEN,1063,141,106,109,79,73,56,43,456
Peabody Es,569,K,MM,14,7,2,3,1,0,1,0,0
Peabody Es,569,01,GEN,22,6,3,2,2,3,1,0,5
Peabody Es,569,02,GEN,28,7,5,7,2,1,2,0,4
Peabody Es,569,02,MM,1,1,0,0,0,0,0,0,0
Peabody Es,569,03,GEN,17,7,1,1,2,2,2,0,2
Peabody Es,569,04,GEN,11,0,1,4,0,1,0,2,3
Peabody Es,569,05,GEN,11,0,1,1,2,1,2,1,3
Peabody Es,569,TOTAL,ALL,1167,169,119,127,88,81,64,46,473
Presidio Tk,875,K,GEN,160,35,32,30,23,17,7,9,7
Presidio Tk,875,TOTAL,ALL,160,35,32,30,23,17,7,9,7
Redding Es,790,K,GEN,240,17,30,13,8,10,12,7,143
Redding Es,790,01,GEN,5,1,0,2,0,0,0,0,2
Redding Es,790,02,GEN,3,0,0,2,0,0,0,0,1
Redding Es,790,03,GEN,4,2,0,0,0,1,0,0,1
Redding Es,790,04,GEN,2,1,0,1,0,0,0,0,0
Redding Es,790,TOTAL,ALL,254,21,30,18,8,11,12,7,147
Redding Tk,890,K,GEN,88,18,13,10,7,7,6,11,16
Redding Tk,890,TOTAL,ALL,88,18,13,10,7,7,6,11,16
Revere K-8,760,K,GEN,182,11,16,7,13,1,4,3,127
Revere K-8,760,K,IMMS,201,29,14,11,9,13,7,8,110
Revere K-8,760,K,MM,5,1,3,1,0,0,0,0,0
Revere K-8,760,01,GEN,3,0,0,0,0,0,1,1,1
Revere K-8,760,01,IMMS,9,0,2,1,1,2,1,0,2
Revere K-8,760,02,GEN,1,1,0,0,0,0,0,0,0
Revere K-8,760,02,IMMS,4,1,0,2,1,0,0,0,0
Revere K-8,760,03,GEN,2,1,0,1,0,0,0,0,0
Revere K-8,760,03,IMMS,5,0,1,1,1,1,1,0,0
Revere K-8,760,04,GEN,3,0,0,1,0,1,1,0,0
Revere K-8,760,04,IMMS,10,1,3,5,1,0,0,0,0
Revere K-8,760,05,GEN,1,0,0,0,1,0,0,0,0
Revere K-8,760,05,IMMS,3,2,1,0,0,0,0,0,0
Revere K-8,760,06,GEN,30,4,11,4,3,1,0,1,6
Revere K-8,760,06,IMMS,19,3,8,3,0,1,0,1,3
Revere K-8,760,07,GEN,2,1,0,0,0,1,0,0,0
Revere K-8,760,08,GEN,1,0,1,0,0,0,0,0,0
Revere K-8,760,TOTAL,ALL,481,55,60,37,30,21,15,14,249
Rodriguez Tk,895,K,GEN,126,31,38,18,10,9,3,2,15
Rodriguez Tk,895,TOTAL,ALL,126,31,38,18,10,9,3,2,15
Rooftop K-8,796,K,GEN,1391,129,117,140,130,122,121,120,512
Rooftop K-8,796,01,GEN,49,7,7,6,9,4,5,2,9
Rooftop K-8,796,02,GEN,47,9,7,4,7,4,5,2,9
Rooftop K-8,796,03,GEN,42,15,10,3,7,2,0,3,2
Rooftop K-8,796,04,GEN,32,13,3,6,2,1,2,0,5
Rooftop K-8,796,05,GEN,30,16,6,1,1,2,2,0,2
Rooftop K-8,796,06,GEN,333,47,52,59,41,46,30,29,29
Rooftop K-8,796,07,GEN,22,8,4,5,4,1,0,0,0
Rooftop K-8,796,08,GEN,7,1,5,0,0,1,0,0,0
Rooftop K-8,796,TOTAL,ALL,1953,245,211,224,201,183,165,156,568
S F Community K-8,493,K,GEN,295,34,12,14,7,17,10,7,194
S F Community K-8,493,01,GEN,7,1,0,0,1,0,0,0,5
S F Community K-8,493,02,GEN,3,1,0,0,0,1,0,0,1
S F Community K-8,493,03,GEN,4,1,1,1,0,1,0,0,0
S F Community K-8,493,04,GEN,7,1,1,2,1,1,0,0,1
S F Community K-8,493,05,GEN,4,3,0,0,1,0,0,0,0
S F Community K-8,493,06,GEN,74,14,16,15,4,6,7,1,11
S F Community K-8,493,07,GEN,6,1,2,1,1,0,0,1,0
S F Community K-8,493,08,GEN,4,3,0,0,1,0,0,0,0
S F Community K-8,493,TOTAL,ALL,404,59,32,33,16,26,17,9,212
Sanchez Es,816,K,GEN,199,7,10,14,6,9,7,7,139
Sanchez Es,816,K,MS,2,2,0,0,0,0,0,0,0
Sanchez Es,816,K,SPN,63,11,16,13,8,3,3,2,7
Sanchez Es,816,01,GEN,4,0,0,1,0,0,1,0,2
Sanchez Es,816,01,SPN,2,1,1,0,0,0,0,0,0
Sanchez Es,816,02,GEN,2,1,0,0,0,1,0,0,0
Sanchez Es,816,03,SPN,1,0,0,0,0,1,0,0,0
Sanchez Es,816,05,SPN,1,0,0,1,0,0,0,0,0
Sanchez Es,816,TOTAL,ALL,274,22,27,29,14,14,11,9,148
Serra Annex Tk,879,K,GEN,114,22,29,20,14,5,5,6,13
Serra Annex Tk,879,TOTAL,ALL,114,22,29,20,14,5,5,6,13
Serra Es,656,K,GEN,157,13,8,7,9,5,3,4,108
Serra Es,656,K,SPN,48,21,7,5,4,4,4,2,1
Serra Es,656,01,GEN,1,0,0,0,0,0,0,0,1
Serra Es,656,01,SPN,2,0,2,0,0,0,0,0,0
Serra Es,656,03,GEN,2,0,0,0,0,1,1,0,0
Serra Es,656,03,SPN,2,1,0,1,0,0,0,0,0
Serra Es,656,TOTAL,ALL,212,35,17,13,13,10,8,6,110
Sheridan Es,820,K,GEN,151,18,7,7,1,5,2,2,109
Sheridan Es,820,01,GEN,1,0,0,0,0,0,0,0,1
Sheridan Es,820,05,GEN,1,0,0,0,0,0,0,0,1
Sheridan Es,820,TOTAL,ALL,153,18,7,7,1,5,2,2,111
Sherman Es,823,K,GEN,911,129,84,68,46,42,43,33,466
Sherman Es,823,K,AF,5,1,0,3,1,0,0,0,0
Sherman Es,823,01,GEN,24,6,2,1,5,0,1,0,9
Sherman Es,823,02,GEN,12,1,3,2,1,1,0,1,3
Sherman Es,823,03,GEN,17,4,6,1,0,2,1,0,3
Sherman Es,823,04,GEN,11,2,3,0,2,0,2,2,0
Sherman Es,823,05,GEN,4,1,1,1,1,0,0,0,0
Sherman Es,823,TOTAL,ALL,984,144,99,76,56,45,47,36,481
Sloat Es,488,K,GEN,978,67,65,78,69,58,48,55,538
Sloat Es,488,01,GEN,23,2,6,1,2,1,1,2,8
Sloat Es,488,02,GEN,26,7,2,0,1,3,2,3,8
Sloat Es,488,03,GEN,19,2,3,4,2,0,2,1,5
Sloat Es,488,04,GEN,21,7,1,2,3,2,0,0,6
Sloat Es,488,05,GEN,10,2,2,1,0,0,3,0,2
Sloat Es,488,TOTAL,ALL,1077,87,79,86,77,64,56,61,567
Spring Valley Es,834,K,GEN,283,13,26,15,24,13,12,8,172
Spring Valley Es,834,K,CHN,47,12,7,5,5,7,1,2,8
Spring Valley Es,834,K,SPN,26,15,0,6,1,0,0,1,3
Spring Valley Es,834,01,GEN,5,0,0,0,1,0,0,0,4
Spring Valley Es,834,01,CHN,3,1,0,1,0,0,0,1,0
Spring Valley Es,834,02,GEN,6,0,1,1,0,1,0,0,3
Spring Valley Es,834,02,CHN,3,0,0,1,0,0,1,0,1
Spring Valley Es,834,03,GEN,6,1,0,0,2,0,2,1,0
Spring Valley Es,834,03,CHN,4,0,0,0,1,3,0,0,0
Spring Valley Es,834,03,SPN,1,1,0,0,0,0,0,0,0
Spring Valley Es,834,04,GEN,5,2,0,2,0,0,0,0,1
Spring Valley Es,834,04,CHN,3,0,0,0,1,0,1,1,0
Spring Valley Es,834,04,SPN,1,1,0,0,0,0,0,0,0
Spring Valley Es,834,05,GEN,5,0,0,0,0,1,0,2,2
Spring Valley Es,834,05,CHN,7,0,1,1,1,1,2,0,1
Spring Valley Es,834,TOTAL,ALL,405,46,35,32,36,26,19,16,195
Starr King Es,838,K,GEN,156,3,9,6,6,1,1,3,127
Starr King Es,838,K,IMMM,271,39,19,12,12,8,5,4,172
Starr King Es,838,K,SA,4,0,1,2,1,0,0,0,0
Starr King Es,838,01,GEN,3,1,1,0,0,0,0,0,1
Starr King Es,838,01,IMMM,7,3,1,0,0,1,0,0,2
Starr King Es,838,02,GEN,1,0,0,1,0,0,0,0,0
Starr King Es,838,02,IMMM,5,2,2,1,0,0,0,0,0
Starr King Es,838,03,GEN,2,1,0,1,0,0,0,0,0
Starr King Es,838,03,IMMM,1,0,1,0,0,0,0,0,0
Starr King Es,838,04,IMMM,1,0,1,0,0,0,0,0,0
Starr King Es,838,05,IMMM,1,0,1,0,0,0,0,0,0
Starr King Es,838,TOTAL,ALL,452,49,36,23,19,10,6,7,302
Stevenson Es,782,K,GEN,803,29,50,67,38,45,50,39,485
Stevenson Es,782,K,MM,15,8,3,2,2,0,0,0,0
Stevenson Es,782,01,GEN,26,1,2,1,3,8,0,1,10
Stevenson Es,782,02,GEN,25,4,2,2,4,1,3,4,5
Stevenson Es,782,03,GEN,27,3,3,5,7,2,3,1,3
Stevenson Es,782,04,GEN,19,4,5,4,2,0,1,1,2
Stevenson Es,782,05,GEN,18,3,3,3,5,3,0,0,1
Stevenson Es,782,TOTAL,ALL,933,52,68,84,61,59,57,46,506
Stevenson Tk,882,K,GEN,1,1,0,0,0,0,0,0,0
Stevenson Tk,882,K,MM,4,4,0,0,0,0,0,0,0
Stevenson Tk,882,TOTAL,ALL,5,5,0,0,0,0,0,0,0
Stockton Tk,874,K,GEN,69,21,6,6,2,4,9,5,16
Stockton Tk,874,TOTAL,ALL,69,21,6,6,2,4,9,5,16
Sunnyside Es,842,K,GEN,677,78,56,43,51,41,40,28,340
Sunnyside Es,842,K,MS,3,1,0,1,0,1,0,0,0
Sunnyside Es,842,01,GEN,19,3,1,1,2,1,2,3,6
Sunnyside Es,842,02,GEN,10,1,2,2,2,0,1,0,2
Sunnyside Es,842,03,GEN,11,4,0,2,0,1,2,1,1
Sunnyside Es,842,04,GEN,4,2,2,0,0,0,0,0,0
Sunnyside Es,842,05,GEN,5,0,3,0,0,0,0,0,2
Sunnyside Es,842,TOTAL,ALL,729,89,64,49,55,44,45,32,351
Sunset Es,750,K,GEN,1088,123,112,83,83,73,58,48,508
Sunset Es,750,K,SA,9,6,3,0,0,0,0,0,0
Sunset Es,750,01,GEN,29,7,1,4,2,2,1,3,9
Sunset Es,750,01,SA,1,0,1,0,0,0,0,0,0
Sunset Es,750,02,GEN,28,3,3,4,1,2,1,3,11
Sunset Es,750,03,GEN,37,15,8,3,2,4,1,1,3
Sunset Es,750,04,GEN,24,5,5,4,4,1,1,0,4
Sunset Es,750,05,GEN,21,5,5,2,3,2,1,0,3
Sunset Es,750,TOTAL,ALL,1237,164,138,100,95,84,63,55,538
Sutro Es,848,K,GEN,643,12,24,25,32,25,22,22,481
Sutro Es,848,K,CHN,68,10,9,9,7,7,4,6,16
Sutro Es,848,01,GEN,11,0,3,1,1,0,0,1,5
Sutro Es,848,02,GEN,12,0,1,3,2,1,1,0,4
Sutro Es,848,02,CHN,3,1,0,1,0,0,0,0,1
Sutro Es,848,03,GEN,6,0,1,0,1,1,0,1,2
Sutro Es,848,03,CHN,2,1,0,0,0,0,1,0,0
Sutro Es,848,04,GEN,5,0,0,2,0,0,1,0,2
Sutro Es,848,04,CHN,1,0,0,0,0,0,1,0,0
Sutro Es,848,05,GEN,7,1,1,0,1,1,1,1,1
Sutro Es,848,05,CHN,1,0,0,1,0,0,0,0,0
Sutro Es,848,TOTAL,ALL,759,25,39,42,44,35,31,31,512
Taylor Es,513,K,GEN,400,45,46,24,22,14,12,7,230
Taylor Es,513,K,CHN,117,55,15,15,8,6,4,4,10
Taylor Es,513,K,SPN,52,19,10,7,1,6,3,0,6
Taylor Es,513,01,GEN,16,10,2,1,0,0,0,0,3
Taylor Es,513,01,CHN,5,4,1,0,0,0,0,0,0
Taylor Es,513,01,SPN,3,2,0,1,0,0,0,0,0
Taylor Es,513,02,GEN,11,4,3,0,1,0,1,0,2
Taylor Es,513,02,CHN,4,2,0,1,0,0,0,1,0
Taylor Es,513,02,SPN,2,1,0,0,0,1,0,0,0
Taylor Es,513,03,GEN,9,4,0,2,0,1,0,0,2
Taylor Es,513,03,CHN,2,1,0,0,0,0,0,1,0
Taylor Es,513,03,SPN,4,3,0,1,0,0,0,0,0
Taylor Es,513,04,GEN,10,5,5,0,0,0,0,0,0
Taylor Es,513,04,CHN,6,5,0,0,0,0,0,1,0
Taylor Es,513,04,SPN,7,4,0,2,1,0,0,0,0
Taylor Es,513,05,GEN,4,1,1,1,1,0,0,0,0
Taylor Es,513,05,CHN,5,0,4,0,0,0,1,0,0
Taylor Es,513,05,SPN,3,0,1,1,0,0,1,0,0
Taylor Es,513,TOTAL,ALL,660,165,88,56,34,28,22,14,253
Tenderloin Es,859,K,GEN,144,43,12,12,2,3,4,0,68
Tenderloin Es,859,01,GEN,4,2,1,0,0,0,0,0,1
Tenderloin Es,859,02,GEN,1,0,1,0,0,0,0,0,0
Tenderloin Es,859,04,GEN,2,2,0,0,0,0,0,0,0
Tenderloin Es,859,04,ED,1,1,0,0,0,0,0,0,0
Tenderloin Es,859,05,GEN,1,1,0,0,0,0,0,0,0
Tenderloin Es,859,TOTAL,ALL,153,49,14,12,2,3,4,0,69
Tule Elk Park Tk,860,K,GEN,138,32,27,22,16,10,11,6,14
Tule Elk Park Tk,860,K,MS,3,3,0,0,0,0,0,0,0
Tule Elk Park Tk,860,TOTAL,ALL,141,35,27,22,16,10,11,6,14
Ulloa Es,862,K,GEN,865,48,56,53,60,76,50,42,480
Ulloa Es,862,K,CHN,179,37,35,25,33,15,13,4,17
Ulloa Es,862,01,GEN,19,4,1,1,2,0,3,1,7
Ulloa Es,862,01,CHN,12,5,2,1,0,0,2,1,1
Ulloa Es,862,02,GEN,26,3,0,6,3,4,3,1,6
Ulloa Es,862,02,CHN,8,1,1,1,1,4,0,0,0
Ulloa Es,862,03,GEN,23,4,9,1,1,3,2,1,2
Ulloa Es,862,03,CHN,7,2,0,1,0,1,1,2,0
Ulloa Es,862,04,GEN,18,4,1,2,2,3,0,1,5
Ulloa Es,862,04,CHN,7,1,1,1,1,0,0,3,0
Ulloa Es,862,05,GEN,14,3,2,1,2,2,0,2,2
Ulloa Es,862,05,CHN,5,1,2,1,0,0,0,1,0
Ulloa Es,862,TOTAL,ALL,1183,113,110,94,105,108,74,59,520
Ulloa Tk,881,K,GEN,163,59,43,20,12,10,7,2,10
Ulloa Tk,881,TOTAL,ALL,163,59,43,20,12,10,7,2,10
Visitacion Valley Es,867,K,GEN,131,17,19,4,8,4,5,2,72
Visitacion Valley Es,867,K,CHN,28,15,2,5,2,2,0,0,2
Visitacion Valley Es,867,01,GEN,2,0,0,0,0,0,0,0,2
Visitacion Valley Es,867,04,GEN,5,2,1,0,2,0,0,0,0
Visitacion Valley Es,867,04,CHN,4,1,0,2,0,0,0,0,1
Visitacion Valley Es,867,05,GEN,2,2,0,0,0,0,0,0,0
Visitacion Valley Es,867,TOTAL,ALL,172,37,22,11,12,6,5,2,77
Webster Es,497,K,GEN,208,14,21,5,6,5,3,7,147
Webster Es,497,K,IMMS,251,43,21,14,9,5,18,7,134
Webster Es,497,01,GEN,2,1,0,0,0,0,0,0,1
Webster Es,497,01,IMMS,9,2,2,1,1,0,1,1,1
Webster Es,497,02,GEN,2,0,0,0,1,0,0,0,1
Webster Es,497,02,IMMS,2,0,2,0,0,0,0,0,0
Webster Es,497,03,GEN,4,0,2,0,0,0,1,0,1
Webster Es,497,03,IMMS,3,0,0,0,2,1,0,0,0
Webster Es,497,04,IMMS,3,0,1,2,0,0,0,0,0
Webster Es,497,05,IMMS,2,0,0,1,1,0,0,0,0
Webster Es,497,TOTAL,ALL,486,60,49,23,20,11,23,15,285
West Portal Es,876,K,GEN,1315,78,104,128,117,110,89,105,584
West Portal Es,876,K,IMMC,673,59,88,101,66,42,33,19,265
West Portal Es,876,01,GEN,34,3,4,3,9,3,2,2,8
West Portal Es,876,01,IMMC,31,4,10,6,2,3,1,3,2
West Portal Es,876,02,GEN,35,2,8,6,2,8,3,4,2
West Portal Es,876,02,IMMC,11,5,3,2,0,1,0,0,0
West Portal Es,876,03,GEN,32,6,4,4,5,6,3,1,3
West Portal Es,876,03,IMMC,9,1,3,0,3,1,0,0,1
West Portal Es,876,04,GEN,23,7,5,1,2,4,2,2,0
West Portal Es,876,04,IMMC,2,2,0,0,0,0,0,0,0
West Portal Es,876,05,GEN,13,4,3,0,3,1,0,0,2
West Portal Es,876,05,IMMC,2,1,0,0,0,0,0,0,1
West Portal Es,876,TOTAL,ALL,2180,172,232,251,209,179,133,136,868
Wo Es,801,K,GEN,456,41,33,17,13,18,15,19,300
Wo Es,801,K,SA,4,0,2,1,0,0,1,0,0
Wo Es,801,01,GEN,10,1,0,0,0,0,1,0,8
Wo Es,801,02,GEN,8,3,1,1,0,0,0,0,3
Wo Es,801,03,GEN,7,1,1,1,0,1,1,1,1
Wo Es,801,04,GEN,7,2,2,0,0,0,1,0,2
Wo Es,801,05,GEN,3,0,0,1,0,0,0,0,2
Wo Es,801,TOTAL,ALL,495,48,39,21,13,19,19,20,316
Acad Arts & Science,832,09,GEN,346,42,71,63,57,30,29,25,29
Acad Arts & Science,832,10,GEN,9,3,3,1,1,1,0,0,0
Acad Arts & Science,832,11,GEN,6,0,1,1,1,1,2,0,0
Acad Arts & Science,832,TOTAL,ALL,361,45,75,65,59,32,31,25,29
Asawa Sota Hs,815,09,GEN,449,189,124,54,35,16,15,6,10
Asawa Sota Hs,815,09,MM,5,3,0,1,1,0,0,0,0
Asawa Sota Hs,815,10,GEN,4,4,0,0,0,0,0,0,0
Asawa Sota Hs,815,11,GEN,5,2,1,1,0,1,0,0,0
Asawa Sota Hs,815,13,CA,19,10,7,2,0,0,0,0,0
Asawa Sota Hs,815,TOTAL,ALL,482,208,132,58,36,17,15,6,10
Balboa Hs,439,09,GEN,1995,481,501,473,281,170,56,18,15
Balboa Hs,439,09,ED,2,1,0,1,0,0,0,0,0
Balboa Hs,439,09,MM,12,4,4,1,3,0,0,0,0
Balboa Hs,439,09,MS,11,6,2,3,0,0,0,0,0
Balboa Hs,439,09,NEWX,5,1,0,4,0,0,0,0,0
Balboa Hs,439,10,GEN,52,28,13,5,4,1,0,1,0
Balboa Hs,439,11,GEN,21,15,4,0,2,0,0,0,0
Balboa Hs,439,11,NEWX,1,1,0,0,0,0,0,0,0
Balboa Hs,439,12,GEN,7,5,1,0,1,0,0,0,0
Balboa Hs,439,13,CA,5,2,2,1,0,0,0,0,0
Balboa Hs,439,TOTAL,ALL,2111,544,527,488,291,171,56,19,15
Burton Hs,764,09,GEN,465,83,105,86,61,46,28,17,39
Burton Hs,764,09,MM,7,3,1,1,1,0,1,0,0
Burton Hs,764,09,MS,5,1,3,1,0,0,0,0,0
Burton Hs,764,09,NEWX,1,1,0,0,0,0,0,0,0
Burton Hs,764,10,GEN,4,2,1,1,0,0,0,0,0
Burton Hs,764,11,GEN,2,2,0,0,0,0,0,0,0
Burton Hs,764,12,GEN,1,1,0,0,0,0,0,0,0
Burton Hs,764,13,CA,3,1,0,1,0,1,0,0,0
Burton Hs,764,TOTAL,ALL,488,94,110,90,62,47,29,17,39
Galileo Hs,559,09,GEN,1599,285,336,364,320,173,75,32,14
Galileo Hs,559,09,ED,2,1,0,0,1,0,0,0,0
Galileo Hs,559,09,IMMC,51,10,11,8,8,4,5,4,1
Galileo Hs,559,09,MM,6,0,3,1,1,0,0,1,0
Galileo Hs,559,09,MS,5,0,4,0,1,0,0,0,0
Galileo Hs,559,09,NEWX,33,11,6,7,4,3,0,0,2
Galileo Hs,559,10,GEN,26,1,7,8,7,2,1,0,0
Galileo Hs,559,10,NEWX,1,0,0,1,0,0,0,0,0
Galileo Hs,559,11,GEN,18,7,5,3,3,0,0,0,0
Galileo Hs,559,11,IMMC,1,1,0,0,0,0,0,0,0
Galileo Hs,559,12,GEN,3,1,1,0,0,1,0,0,0
Galileo Hs,559,13,CA,9,2,2,5,0,0,0,0,0
Galileo Hs,559,TOTAL,ALL,1754,319,375,397,345,183,81,37,17
Int'L Studies Acad,624,06,GEN,1,0,0,1,0,0,0,0,0
Int'L Studies Acad,624,08,GEN,1,0,1,0,0,0,0,0,0
Int'L Studies Acad,624,09,GEN,107,10,18,18,15,12,8,5,21
Int'L Studies Acad,624,09,MM,1,0,0,1,0,0,0,0,0
Int'L Studies Acad,624,10,GEN,2,0,0,0,0,0,1,0,1
Int'L Studies Acad,624,TOTAL,ALL,112,10,19,20,15,12,9,5,22
Jordan Hs,757,09,GEN,244,40,50,52,38,12,9,13,30
Jordan Hs,757,09,MM,8,3,3,2,0,0,0,0,0
Jordan Hs,757,09,MS,3,0,2,0,1,0,0,0,0
Jordan Hs,757,11,GEN,2,0,2,0,0,0,0,0,0
Jordan Hs,757,TOTAL,ALL,257,43,57,54,39,12,9,13,30
Lincoln Hs,405,09,GEN,2882,663,1163,710,247,72,12,9,6
Lincoln Hs,405,09,ED,2,1,0,1,0,0,0,0,0
Lincoln Hs,405,09,IMMM,128,42,38,21,11,9,5,1,1
Lincoln Hs,405,09,MM,11,3,4,1,1,1,1,0,0
Lincoln Hs,405,09,MS,12,0,6,5,1,0,0,0,0
Lincoln Hs,405,09,NEWC,21,2,4,7,5,1,1,1,0
Lincoln Hs,405,09,NEWX,24,9,3,7,3,0,1,0,1
Lincoln Hs,405,10,GEN,86,53,20,8,3,2,0,0,0
Lincoln Hs,405,10,NEWX,1,1,0,0,0,0,0,0,0
Lincoln Hs,405,11,GEN,23,11,6,5,0,1,0,0,0
Lincoln Hs,405,11,NEWX,1,0,1,0,0,0,0,0,0
Lincoln Hs,405,12,GEN,11,8,2,1,0,0,0,0,0
Lincoln Hs,405,TOTAL,ALL,3202,793,1247,766,271,86,20,11,8
Lowell Hs,697,09,GEN,1886,1580,194,68,22,12,7,2,1
Lowell Hs,697,09,MM,7,5,0,2,0,0,0,0,0
Lowell Hs,697,09,MS,17,12,4,1,0,0,0,0,0
Lowell Hs,697,09,SA,5,3,0,2,0,0,0,0,0
Lowell Hs,697,11,GEN,2,1,0,0,1,0,0,0,0
Lowell Hs,697,13,CA,19,11,6,2,0,0,0,0,0
Lowell Hs,697,TOTAL,ALL,1936,1612,204,75,23,12,7,2,1
Marshall Hs,853,09,GEN,166,14,23,35,23,20,9,12,30
Marshall Hs,853,09,ED,1,0,0,0,0,0,1,0,0
Marshall Hs,853,09,MM,5,1,1,0,2,0,0,0,1
Marshall Hs,853,09,MS,1,1,0,0,0,0,0,0,0
Marshall Hs,853,09,NEWX,20,5,5,6,3,0,0,0,1
Marshall Hs,853,11,GEN,2,0,0,2,0,0,0,0,0
Marshall Hs,853,13,CA,10,4,3,1,2,0,0,0,0
Marshall Hs,853,TOTAL,ALL,205,25,32,44,30,20,10,12,32
Mission Hs,725,09,GEN,722,136,113,143,142,77,44,33,34
Mission Hs,725,09,ED,2,0,0,0,1,1,0,0,0
Mission Hs,725,09,MM,12,1,5,3,0,2,0,1,0
Mission Hs,725,09,MS,15,4,5,3,3,0,0,0,0
Mission Hs,725,09,NEWX,31,13,5,7,2,1,0,1,2
Mission Hs,725,10,GEN,18,5,5,5,2,1,0,0,0
Mission Hs,725,10,NEWX,1,1,0,0,0,0,0,0,0
Mission Hs,725,11,GEN,6,4,2,0,0,0,0,0,0
Mission Hs,725,12,GEN,2,1,1,0,0,0,0,0,0
Mission Hs,725,12,NEWX,1,1,0,0,0,0,0,0,0
Mission Hs,725,13,CA,18,8,6,3,1,0,0,0,0
Mission Hs,725,TOTAL,ALL,828,174,142,164,151,82,44,35,36
O'Connell Hs,651,09,GEN,252,29,56,43,31,23,13,11,46
O'Connell Hs,651,09,IMMS,10,2,4,1,1,0,2,0,0
O'Connell Hs,651,09,MM,5,1,1,1,1,1,0,0,0
O'Connell Hs,651,09,MS,1,0,0,1,0,0,0,0,0
O'Connell Hs,651,10,GEN,3,1,1,0,0,0,0,1,0
O'Connell Hs,651,13,CA,3,1,2,0,0,0,0,0,0
O'Connell Hs,651,TOTAL,ALL,274,34,64,46,33,24,15,12,46
S F International Hs,621,09,GEN,22,4,5,3,4,2,1,2,1
S F International Hs,621,09,NEWC,2,1,0,0,0,0,0,0,1
S F International Hs,621,09,NEWS,1,1,0,0,0,0,0,0,0
S F International Hs,621,09,NEWX,14,7,3,1,2,1,0,0,0
S F International Hs,621,TOTAL,ALL,39,13,8,4,6,3,1,2,2
Wallenberg Hs,785,09,GEN,976,109,164,216,220,149,63,36,19
Wallenberg Hs,785,09,MM,3,0,2,1,0,0,0,0,0
Wallenberg Hs,785,10,GEN,19,5,4,7,0,3,0,0,0
Wallenberg Hs,785,11,GEN,8,0,4,3,1,0,0,0,0
Wallenberg Hs,785,12,GEN,2,0,0,2,0,0,0,0,0
Wallenberg Hs,785,13,CA,9,3,3,3,0,0,0,0,0
Wallenberg Hs,785,TOTAL,ALL,1017,117,177,232,221,152,63,36,19
Washington Hs,571,09,GEN,2399,427,761,684,330,121,48,17,11
Washington Hs,571,09,ED,2,0,2,0,0,0,0,0,0
Washington Hs,571,09,MM,11,5,2,3,0,1,0,0,0
Washington Hs,571,09,MS,16,6,2,6,1,1,0,0,0
Washington Hs,571,09,NEWX,36,6,13,6,4,3,3,1,0
Washington Hs,571,10,GEN,58,31,19,6,2,0,0,0,0
Washington Hs,571,10,NEWX,1,0,1,0,0,0,0,0,0
Washington Hs,571,11,GEN,24,12,6,2,2,2,0,0,0
Washington Hs,571,12,GEN,6,2,3,0,1,0,0,0,0
Washington Hs,571,TOTAL,ALL,2553,489,809,707,340,128,51,18,11
Aptos Ms,431,06,GEN,1137,359,332,197,119,59,34,19,18
Aptos Ms,431,06,IMMM,67,52,6,3,3,0,1,1,1
Aptos Ms,431,06,MM,7,1,2,1,1,2,0,0,0
Aptos Ms,431,06,SA,8,4,4,0,0,0,0,0,0
Aptos Ms,431,07,GEN,50,17,14,6,3,5,3,2,0
Aptos Ms,431,07,IMMM,2,2,0,0,0,0,0,0,0
Aptos Ms,431,07,MM,1,0,0,1,0,0,0,0,0
Aptos Ms,431,08,GEN,17,6,4,3,1,0,2,0,1
Aptos Ms,431,TOTAL,ALL,1289,441,362,211,127,66,40,22,20
