School,SchoolCode,Grade,Prg,Total,1st Choice,2nd Choice,3rd Choice,4th Choice,5th Choice,6th Choice,7th Choice,8th Choice+
Moscone Es,723,K,iGE,3,0,1,1,1,0,0,0,0
Moscone Es,723,K,INC,1,1,0,0,0,0,0,0,0
Moscone Es,723,K,iSB,1,1,0,0,0,0,0,0,0
Moscone Es,723,K,SPN,139,47,32,33,11,10,3,1,2
Moscone Es,723,01,GEN,5,3,1,0,0,1,0,0,0
Moscone Es,723,01,CHN,1,0,0,0,0,0,1,0,0
Moscone Es,723,01,SPN,7,4,3,0,0,0,0,0,0
Moscone Es,723,02,GEN,2,1,1,0,0,0,0,0,0
Moscone Es,723,02,SPN,4,3,0,0,1,0,0,0,0
Moscone Es,723,03,GEN,4,2,0,1,1,0,0,0,0
Moscone Es,723,03,CHN,1,0,0,1,0,0,0,0,0
Moscone Es,723,03,SPN,3,0,2,1,0,0,0,0,0
Moscone Es,723,04,GEN,3,3,0,0,0,0,0,0,0
Moscone Es,723,05,GEN,2,1,0,0,0,0,0,1,0
Moscone Es,723,TOTAL,ALL,319,101,60,53,32,25,10,12,26
Muir Es,650,K,GEN,37,9,7,5,0,10,2,1,3
Muir Es,650,K,SPN,24,11,4,6,0,1,2,0,0
Muir Es,650,01,GEN,1,0,0,0,0,0,1,0,0
Muir Es,650,01,SPN,1,0,1,0,0,0,0,0,0
Muir Es,650,02,GEN,1,1,0,0,0,0,0,0,0
Muir Es,650,02,SPN,1,0,0,1,0,0,0,0,0
Muir Es,650,03,GEN,1,0,1,0,0,0,0,0,0
Muir Es,650,03,SPN,1,0,0,1,0,0,0,0,0
Muir Es,650,TOTAL,ALL,67,21,13,13,0,11,5,1,3
New Traditions Es,735,K,GEN,359,61,28,34,40,34,39,22,101
New Traditions Es,735,K,iGE,4,2,0,1,1,0,0,0,0
New Traditions Es,735,01,GEN,17,4,0,2,3,3,1,2,2
New Traditions Es,735,02,GEN,7,5,0,0,0,0,0,0,2
New Traditions Es,735,03,GEN,10,7,1,1,0,1,0,0,0
New Traditions Es,735,04,GEN,2,0,0,0,0,0,1,0,1
New Traditions Es,735,05,GEN,1,1,0,0,0,0,0,0,0
New Traditions Es,735,TOTAL,ALL,400,80,29,38,44,38,41,24,106
Ortega Es,746,K,GEN,82,5,18,8,12,3,6,5,25
Ortega Es,746,K,iCN,1,1,0,0,0,0,0,0,0
Ortega Es,746,K,iGE,4,1,0,1,1,0,0,0,1
Ortega Es,746,K,IMMM,155,28,22,14,15,14,11,10,41
Ortega Es,746,01,GEN,4,1,0,1,1,0,0,1,0
Ortega Es,746,01,IMMM,11,4,2,1,2,0,1,0,1
Ortega Es,746,02,GEN,3,0,1,0,0,0,0,0,2
Ortega Es,746,02,IMMM,1,1,0,0,0,0,0,0,0
Ortega Es,746,03,GEN,3,0,0,0,1,1,1,0,0
Ortega Es,746,03,IMMM,2,1,0,1,0,0,0,0,0
Ortega Es,746,04,GEN,6,0,1,0,4,0,0,0,1
Ortega Es,746,04,IMMM,1,1,0,0,0,0,0,0,0
Ortega Es,746,05,GEN,2,0,1,0,0,0,1,0,0
Ortega Es,746,TOTAL,ALL,275,43,45,26,36,18,20,16,71
Parker Es,638,K,GEN,139,7,17,11,28,16,21,9,30
Parker Es,638,K,CHN,121,17,18,32,13,17,4,8,12
Parker Es,638,K,iCB,1,1,0,0,0,0,0,0,0
Parker Es,638,K,iGE,2,0,2,0,0,0,0,0,0
Parker Es,638,01,GEN,3,3,0,0,0,0,0,0,0
Parker Es,638,01,CHN,3,2,1,0,0,0,0,0,0
Parker Es,638,02,GEN,3,1,0,1,1,0,0,0,0
Parker Es,638,02,CHN,3,1,1,1,0,0,0,0,0
Parker Es,638,03,GEN,6,1,0,2,0,1,0,1,1
Parker Es,638,03,CHN,8,0,7,0,0,0,0,0,1
Parker Es,638,04,GEN,7,1,2,0,4,0,0,0,0
Parker Es,638,05,GEN,3,0,0,0,2,0,0,0,1
Parker Es,638,TOTAL,ALL,299,34,48,47,48,34,25,18,45
Parks Es,786,K,GEN,66,23,9,11,5,7,2,0,9
Parks Es,786,K,JPN,76,14,10,7,10,2,3,6,24
Parks Es,786,01,GEN,2,1,1,0,0,0,0,0,0
Parks Es,786,01,JPN,3,1,0,1,0,0,0,0,1
Parks Es,786,02,GEN,1,0,0,0,0,1,0,0,0
Parks Es,786,02,JPN,2,0,0,0,0,1,1,0,0
Parks Es,786,03,GEN,3,0,1,1,0,1,0,0,0
Parks Es,786,04,GEN,1,0,0,1,0,0,0,0,0
Parks Es,786,05,GEN,1,0,0,0,0,0,0,0,1
Parks Es,786,TOTAL,ALL,155,39,21,21,15,12,6,6,35
Peabody Es,569,K,GEN,518,77,65,60,61,47,42,37,129
Peabody Es,569,K,iGE,3,0,0,0,2,0,0,0,1
Peabody Es,569,01,GEN,24,4,4,4,2,2,2,1,5
Peabody Es,569,02,GEN,14,3,4,1,2,1,0,0,3
Peabody Es,569,03,GEN,10,2,1,0,4,2,0,0,1
Peabody Es,569,04,GEN,8,2,1,1,2,2,0,0,0
Peabody Es,569,05,GEN,4,1,1,0,2,0,0,0,0
Peabody Es,569,TOTAL,ALL,581,89,76,66,75,54,44,38,139
Redding Es,790,K,GEN,108,21,25,14,10,9,1,4,24
Redding Es,790,K,iGE,1,1,0,0,0,0,0,0,0
Redding Es,790,02,GEN,1,1,0,0,0,0,0,0,0
Redding Es,790,03,GEN,2,0,1,0,0,0,1,0,0
Redding Es,790,04,GEN,5,1,1,2,0,0,0,0,1
Redding Es,790,05,GEN,1,1,0,0,0,0,0,0,0
Redding Es,790,TOTAL,ALL,118,25,27,16,10,9,2,4,25
Revere K-8,760,K,GEN,47,11,10,3,5,4,2,1,11
Revere K-8,760,K,IMMS,85,16,9,10,10,10,3,9,18
Revere K-8,760,K,iSN,1,0,0,0,0,0,0,0,1
Revere K-8,760,01,GEN,3,2,0,1,0,0,0,0,0
Revere K-8,760,01,IMMS,1,1,0,0,0,0,0,0,0
Revere K-8,760,02,GEN,6,4,0,1,0,0,0,0,1
Revere K-8,760,03,GEN,1,0,1,0,0,0,0,0,0
Revere K-8,760,04,IMMS,1,1,0,0,0,0,0,0,0
Revere K-8,760,05,GEN,4,1,2,1,0,0,0,0,0
Revere K-8,760,06,GEN,33,6,5,6,5,1,4,2,4
Revere K-8,760,06,iGE,1,1,0,0,0,0,0,0,0
Revere K-8,760,06,IMMS,12,2,2,4,1,0,2,1,0
Revere K-8,760,07,GEN,2,0,1,0,1,0,0,0,0
Revere K-8,760,TOTAL,ALL,197,45,30,26,22,15,11,13,35
Rooftop K-8,796,K,GEN,1104,165,140,194,137,125,101,64,178
Rooftop K-8,796,K,iGE,14,1,0,1,8,2,1,1,0
Rooftop K-8,796,01,GEN,85,20,12,18,13,8,5,4,5
Rooftop K-8,796,01,iGE,1,0,0,0,0,0,0,0,1
Rooftop K-8,796,02,GEN,52,20,12,4,5,3,4,3,1
Rooftop K-8,796,03,GEN,43,17,10,9,1,4,1,0,1
Rooftop K-8,796,04,GEN,53,23,14,9,3,3,0,1,0
Rooftop K-8,796,05,GEN,26,16,4,3,2,0,1,0,0
Rooftop K-8,796,06,GEN,247,42,43,47,37,31,18,20,9
Rooftop K-8,796,06,iGE,10,2,2,1,2,0,3,0,0
Rooftop K-8,796,07,GEN,19,9,4,1,3,2,0,0,0
Rooftop K-8,796,08,GEN,6,3,1,0,2,0,0,0,0
Rooftop K-8,796,TOTAL,ALL,1660,318,242,287,213,178,134,93,195
S F Community K-8,493,K,GEN,127,20,17,22,14,7,8,10,29
S F Community K-8,493,K,iGE,3,1,1,0,0,0,0,1,0
S F Community K-8,493,01,GEN,4,2,0,1,0,0,0,1,0
S F Community K-8,493,02,GEN,3,0,1,1,0,1,0,0,0
S F Community K-8,493,03,GEN,8,1,2,4,0,0,0,0,1
S F Community K-8,493,04,GEN,3,0,1,2,0,0,0,0,0
S F Community K-8,493,05,GEN,6,3,2,1,0,0,0,0,0
S F Community K-8,493,06,GEN,79,18,21,14,9,9,1,2,5
S F Community K-8,493,06,iGE,4,0,2,2,0,0,0,0,0
S F Community K-8,493,07,GEN,8,2,3,1,0,0,0,1,1
S F Community K-8,493,08,GEN,1,1,0,0,0,0,0,0,0
S F Community K-8,493,TOTAL,ALL,246,48,50,48,23,17,9,15,36
Sanchez Es,816,K,GEN,64,9,8,7,10,6,5,1,18
Sanchez Es,816,K,iGE,3,1,0,0,0,1,1,0,0
Sanchez Es,816,K,INC,5,2,1,0,2,0,0,0,0
Sanchez Es,816,K,iSB,5,2,1,0,2,0,0,0,0
Sanchez Es,816,K,SPN,84,28,21,10,4,9,3,2,7
Sanchez Es,816,01,GEN,2,1,0,1,0,0,0,0,0
Sanchez Es,816,01,SPN,2,0,1,1,0,0,0,0,0
Sanchez Es,816,02,GEN,1,1,0,0,0,0,0,0,0
Sanchez Es,816,02,SPN,4,2,2,0,0,0,0,0,0
Sanchez Es,816,03,GEN,4,0,0,3,0,1,0,0,0
Sanchez Es,816,03,SPN,3,1,1,1,0,0,0,0,0
Sanchez Es,816,04,GEN,1,0,1,0,0,0,0,0,0
Sanchez Es,816,04,SPN,1,1,0,0,0,0,0,0,0
Sanchez Es,816,TOTAL,ALL,179,48,36,23,18,17,9,3,25
Serra Es,656,K,GEN,69,11,14,7,4,5,6,1,21
Serra Es,656,K,iGE,1,0,0,0,0,0,1,0,0
Serra Es,656,K,INC,1,0,0,0,0,1,0,0,0
Serra Es,656,K,iSB,1,0,0,0,0,1,0,0,0
Serra Es,656,K,SPN,36,9,11,6,6,1,1,1,1
Serra Es,656,01,SPN,1,0,0,0,1,0,0,0,0
Serra Es,656,02,GEN,1,1,0,0,0,0,0,0,0
Serra Es,656,03,GEN,2,2,0,0,0,0,0,0,0
Serra Es,656,05,GEN,3,1,0,0,1,0,1,0,0
Serra Es,656,TOTAL,ALL,115,24,25,13,12,8,9,2,22
Sheridan Es,820,K,GEN,48,15,6,7,1,2,3,2,12
Sheridan Es,820,02,GEN,2,1,0,1,0,0,0,0,0
Sheridan Es,820,04,GEN,2,0,0,2,0,0,0,0,0
Sheridan Es,820,TOTAL,ALL,52,16,6,10,1,2,3,2,12
Sherman Es,823,K,GEN,581,142,92,55,51,43,50,25,123
Sherman Es,823,K,iGE,5,1,2,0,1,0,0,0,1
Sherman Es,823,01,GEN,27,7,4,6,4,4,0,0,2
Sherman Es,823,01,iGE,1,0,1,0,0,0,0,0,0
Sherman Es,823,02,GEN,16,4,5,2,0,1,1,1,2
Sherman Es,823,03,GEN,15,4,7,1,2,0,0,1,0
Sherman Es,823,04,GEN,10,1,2,0,3,2,2,0,0
Sherman Es,823,05,GEN,2,2,0,0,0,0,0,0,0
Sherman Es,823,TOTAL,ALL,657,161,113,64,61,50,53,27,128
Sloat Es,488,K,GEN,512,79,43,42,48,62,52,37,149
Sloat Es,488,K,iGE,10,1,2,3,1,2,0,1,0
Sloat Es,488,01,GEN,39,7,5,7,4,3,1,4,8
Sloat Es,488,01,iGE,1,1,0,0,0,0,0,0,0
Sloat Es,488,02,GEN,19,8,2,0,2,2,2,1,2
Sloat Es,488,03,GEN,12,3,2,0,1,3,1,0,2
Sloat Es,488,04,GEN,16,5,3,4,1,1,1,0,1
Sloat Es,488,05,GEN,6,1,2,1,0,1,0,0,1
Sloat Es,488,TOTAL,ALL,615,105,59,57,57,74,57,43,163
Spring Valley Es,834,K,GEN,154,17,28,15,20,9,15,11,39
Spring Valley Es,834,K,CHN,66,11,8,10,3,11,1,9,13
Spring Valley Es,834,K,iCB,1,1,0,0,0,0,0,0,0
Spring Valley Es,834,K,iGE,1,0,0,1,0,0,0,0,0
Spring Valley Es,834,K,SPN,45,22,7,4,8,2,0,0,2
Spring Valley Es,834,01,GEN,2,0,1,0,0,0,0,0,1
Spring Valley Es,834,01,CHN,1,0,0,0,0,0,0,1,0
Spring Valley Es,834,01,SPN,2,1,0,0,0,1,0,0,0
Spring Valley Es,834,02,GEN,2,0,1,0,1,0,0,0,0
Spring Valley Es,834,02,CHN,2,1,0,0,0,0,0,1,0
Spring Valley Es,834,02,SPN,2,1,1,0,0,0,0,0,0
Spring Valley Es,834,03,GEN,3,0,0,1,1,0,0,0,1
Spring Valley Es,834,03,CHN,1,0,0,0,1,0,0,0,0
Spring Valley Es,834,04,GEN,4,1,1,0,0,1,0,0,1
Spring Valley Es,834,05,GEN,1,0,0,0,0,1,0,0,0
Spring Valley Es,834,TOTAL,ALL,287,55,47,31,34,25,16,22,57
Starr King Es,838,K,GEN,41,5,7,6,6,3,0,1,13
Starr King Es,838,K,IMMM,149,46,15,18,9,15,11,5,30
Starr King Es,838,01,GEN,2,0,2,0,0,0,0,0,0
Starr King Es,838,01,IMMM,4,2,0,0,0,1,0,0,1
Starr King Es,838,02,GEN,2,0,2,0,0,0,0,0,0
Starr King Es,838,03,GEN,1,1,0,0,0,0,0,0,0
Starr King Es,838,04,GEN,3,2,1,0,0,0,0,0,0
Starr King Es,838,04,IMMM,1,1,0,0,0,0,0,0,0
Starr King Es,838,TOTAL,ALL,203,57,27,24,15,19,11,6,44
Stevenson Es,782,K,GEN,471,47,37,54,68,53,49,34,129
Stevenson Es,782,K,iGE,6,3,0,0,1,0,1,0,1
Stevenson Es,782,01,GEN,32,2,2,5,5,3,3,6,6
Stevenson Es,782,02,GEN,16,3,3,2,0,3,2,1,2
Stevenson Es,782,03,GEN,18,2,2,3,5,1,3,1,1
Stevenson Es,782,04,GEN,10,2,3,0,2,0,1,2,0
Stevenson Es,782,05,GEN,12,2,4,3,0,2,1,0,0
Stevenson Es,782,TOTAL,ALL,565,61,51,67,81,62,60,44,139
Sunnyside Es,842,K,GEN,279,39,18,16,36,26,29,22,93
Sunnyside Es,842,K,iGE,5,1,1,0,0,1,0,1,1
Sunnyside Es,842,01,GEN,7,0,1,1,1,0,2,1,1
Sunnyside Es,842,02,GEN,7,2,2,0,1,0,0,0,2
Sunnyside Es,842,03,GEN,1,0,0,0,0,0,0,0,1
Sunnyside Es,842,04,GEN,3,0,0,0,0,2,0,0,1
Sunnyside Es,842,05,GEN,2,1,0,0,0,0,0,0,1
Sunnyside Es,842,TOTAL,ALL,304,43,22,17,38,29,31,24,100
Sunset Es,750,K,GEN,666,104,95,85,66,68,54,50,144
Sunset Es,750,K,iGE,10,4,1,3,0,0,0,1,1
Sunset Es,750,01,GEN,48,9,5,5,7,6,4,4,8
Sunset Es,750,02,GEN,26,7,3,0,2,4,3,0,7
Sunset Es,750,03,GEN,28,10,4,1,6,3,0,0,4
Sunset Es,750,04,GEN,13,4,3,0,2,3,0,0,1
Sunset Es,750,05,GEN,12,4,4,1,1,0,0,0,2
Sunset Es,750,TOTAL,ALL,803,142,115,95,84,84,61,55,167
Sutro Es,848,K,GEN,209,8,32,24,29,13,14,13,76
Sutro Es,848,K,CHN,59,22,6,9,5,2,5,2,8
Sutro Es,848,01,GEN,9,0,0,2,3,0,0,1,3
Sutro Es,848,01,CHN,2,0,1,1,0,0,0,0,0
Sutro Es,848,02,GEN,5,0,1,1,1,1,0,0,1
Sutro Es,848,02,CHN,2,0,0,0,1,1,0,0,0
Sutro Es,848,03,GEN,2,0,0,0,1,0,1,0,0
Sutro Es,848,04,GEN,5,0,2,1,1,0,1,0,0
Sutro Es,848,04,CHN,1,0,0,0,0,1,0,0,0
Sutro Es,848,05,GEN,5,0,2,2,0,0,1,0,0
Sutro Es,848,05,CHN,1,0,0,1,0,0,0,0,0
Sutro Es,848,TOTAL,ALL,300,30,44,41,41,18,22,16,88
Taylor Es,513,K,GEN,245,61,79,24,30,17,11,5,18
Taylor Es,513,K,CHN,135,74,17,17,8,4,4,4,7
Taylor Es,513,K,iCB,1,0,1,0,0,0,0,0,0
Taylor Es,513,K,iGE,3,0,0,0,0,2,1,0,0
Taylor Es,513,K,INC,2,1,0,0,0,0,1,0,0
Taylor Es,513,K,iSB,2,1,0,0,0,0,1,0,0
Taylor Es,513,K,SPN,56,23,20,6,4,0,2,0,1
Taylor Es,513,01,GEN,31,17,8,3,1,0,1,1,0
Taylor Es,513,01,CHN,17,8,6,2,0,0,0,0,1
Taylor Es,513,01,SPN,1,1,0,0,0,0,0,0,0
Taylor Es,513,02,GEN,20,12,5,0,1,0,1,1,0
Taylor Es,513,02,CHN,8,5,0,1,1,0,1,0,0
Taylor Es,513,02,SPN,2,1,1,0,0,0,0,0,0
Taylor Es,513,03,GEN,11,5,5,0,1,0,0,0,0
Taylor Es,513,03,CHN,4,3,0,1,0,0,0,0,0
Taylor Es,513,03,SPN,3,3,0,0,0,0,0,0,0
Taylor Es,513,04,GEN,8,6,2,0,0,0,0,0,0
Taylor Es,513,05,GEN,3,1,1,1,0,0,0,0,0
Taylor Es,513,TOTAL,ALL,552,222,145,55,46,23,23,11,27
Tenderloin Es,859,K,GEN,100,49,21,12,3,7,3,2,3
Tenderloin Es,859,K,iGE,1,0,1,0,0,0,0,0,0
Tenderloin Es,859,01,GEN,4,3,0,1,0,0,0,0,0
Tenderloin Es,859,03,GEN,2,2,0,0,0,0,0,0,0
Tenderloin Es,859,04,GEN,1,1,0,0,0,0,0,0,0
Tenderloin Es,859,05,GEN,1,1,0,0,0,0,0,0,0
Tenderloin Es,859,TOTAL,ALL,109,56,22,13,3,7,3,2,3
Ulloa Es,862,K,GEN,539,42,77,55,83,69,45,42,126
Ulloa Es,862,K,CHN,201,47,32,41,25,13,17,9,17
Ulloa Es,862,K,iGE,8,1,1,1,1,1,0,0,3
Ulloa Es,862,01,GEN,39,7,3,4,7,8,2,1,7
Ulloa Es,862,01,CHN,12,2,3,1,2,1,2,0,1
Ulloa Es,862,01,iGE,1,0,0,1,0,0,0,0,0
Ulloa Es,862,02,GEN,25,7,1,6,4,1,0,3,3
Ulloa Es,862,02,CHN,4,0,0,3,0,0,1,0,0
Ulloa Es,862,03,GEN,21,1,6,4,2,4,1,0,3
Ulloa Es,862,03,CHN,5,1,0,2,0,1,0,1,0
Ulloa Es,862,04,GEN,12,2,2,3,2,0,3,0,0
Ulloa Es,862,05,GEN,13,1,3,3,4,0,0,1,1
Ulloa Es,862,TOTAL,ALL,880,111,128,124,130,98,71,57,161
Visitacion Valley Es,867,K,GEN,92,20,28,14,16,2,6,1,5
Visitacion Valley Es,867,K,CHN,59,34,6,11,1,3,2,0,2
Visitacion Valley Es,867,K,iCB,1,1,0,0,0,0,0,0,0
Visitacion Valley Es,867,K,iGE,3,1,0,0,0,2,0,0,0
Visitacion Valley Es,867,01,GEN,6,3,1,0,1,0,1,0,0
Visitacion Valley Es,867,02,GEN,2,1,1,0,0,0,0,0,0
Visitacion Valley Es,867,02,CHN,1,0,0,0,0,1,0,0,0
Visitacion Valley Es,867,03,GEN,1,0,0,0,1,0,0,0,0
Visitacion Valley Es,867,03,CHN,1,0,0,1,0,0,0,0,0
Visitacion Valley Es,867,04,GEN,2,1,1,0,0,0,0,0,0
Visitacion Valley Es,867,TOTAL,ALL,168,61,37,26,19,8,9,1,7
Webster Es,497,K,GEN,47,3,6,5,1,1,3,6,22
Webster Es,497,K,IMMS,111,23,13,10,6,8,11,9,31
Webster Es,497,K,iSN,1,0,0,0,0,0,1,0,0
Webster Es,497,01,GEN,1,1,0,0,0,0,0,0,0
Webster Es,497,01,IMMS,2,0,0,1,0,0,0,0,1
Webster Es,497,03,GEN,1,0,0,1,0,0,0,0,0
Webster Es,497,03,IMMS,1,0,0,0,1,0,0,0,0
Webster Es,497,TOTAL,ALL,164,27,19,17,8,9,15,15,54
West Portal Es,876,K,GEN,942,65,115,159,123,113,85,83,199
West Portal Es,876,K,iCN,3,2,1,0,0,0,0,0,0
West Portal Es,876,K,iGE,14,1,4,3,3,0,0,1,2
West Portal Es,876,K,IMMC,531,84,122,96,45,35,39,33,77
West Portal Es,876,01,GEN,63,7,15,10,10,5,6,4,6
West Portal Es,876,01,iGE,1,0,0,0,0,0,1,0,0
West Portal Es,876,01,IMMC,47,18,12,8,1,4,2,1,1
West Portal Es,876,02,GEN,39,4,10,5,5,2,5,6,2
West Portal Es,876,02,IMMC,8,4,1,2,0,0,0,0,1
West Portal Es,876,03,GEN,32,4,7,4,8,1,2,1,5
West Portal Es,876,03,IMMC,6,1,2,1,0,0,0,0,2
West Portal Es,876,04,GEN,25,7,5,2,4,4,1,0,2
West Portal Es,876,04,IMMC,2,0,1,1,0,0,0,0,0
West Portal Es,876,05,GEN,11,3,1,2,1,0,0,3,1
West Portal Es,876,05,IMMC,2,1,0,0,0,0,1,0,0
West Portal Es,876,TOTAL,ALL,1726,201,296,293,200,164,142,132,298
Wo Es,801,K,GEN,214,52,32,23,17,19,10,11,50
Wo Es,801,K,iGE,2,1,0,1,0,0,0,0,0
Wo Es,801,01,GEN,5,3,0,1,0,0,0,0,1
Wo Es,801,02,GEN,8,3,1,1,1,1,0,1,0
Wo Es,801,03,GEN,10,2,2,3,1,1,0,0,1
Wo Es,801,04,GEN,5,2,0,0,0,2,0,0,1
Wo Es,801,05,GEN,1,0,0,0,0,1,0,0,0
Wo Es,801,TOTAL,ALL,245,63,35,29,19,24,10,12,53
Acad Arts & Science,832,09,GEN,374,66,98,75,61,38,14,12,10
Acad Arts & Science,832,09,iGE,6,1,0,0,5,0,0,0,0
Acad Arts & Science,832,10,GEN,19,10,6,1,2,0,0,0,0
Acad Arts & Science,832,11,GEN,5,4,0,0,1,0,0,0,0
Acad Arts & Science,832,12,GEN,2,2,0,0,0,0,0,0,0
Acad Arts & Science,832,TOTAL,ALL,406,83,104,76,69,38,14,12,10
Asawa Sota Hs,815,09,GEN,441,183,108,52,52,21,15,6,4
Asawa Sota Hs,815,09,iGE,8,5,0,2,1,0,0,0,0
Asawa Sota Hs,815,10,GEN,10,6,1,1,0,2,0,0,0
Asawa Sota Hs,815,11,GEN,5,1,2,1,0,1,0,0,0
Asawa Sota Hs,815,12,GEN,1,0,0,1,0,0,0,0,0
Asawa Sota Hs,815,TOTAL,ALL,465,195,111,57,53,24,15,6,4
Balboa Hs,439,09,GEN,1740,462,482,385,229,116,37,16,13
Balboa Hs,439,09,iGE,14,4,4,4,0,0,2,0,0
Balboa Hs,439,10,GEN,59,38,6,9,4,1,1,0,0
Balboa Hs,439,11,GEN,18,9,4,3,0,1,0,0,1
Balboa Hs,439,12,GEN,9,4,3,2,0,0,0,0,0
Balboa Hs,439,TOTAL,ALL,1840,517,499,403,233,118,40,16,14
Burton Hs,764,09,GEN,371,72,100,68,46,45,17,11,12
Burton Hs,764,09,iGE,1,0,0,1,0,0,0,0,0
Burton Hs,764,10,GEN,4,2,1,0,0,1,0,0,0
Burton Hs,764,11,GEN,1,0,1,0,0,0,0,0,0
Burton Hs,764,12,GEN,1,0,0,1,0,0,0,0,0
Burton Hs,764,TOTAL,ALL,378,74,102,70,46,46,17,11,12
Galileo Hs,559,09,GEN,1647,338,347,412,325,145,45,24,11
Galileo Hs,559,09,iGE,9,2,1,4,1,1,0,0,0
Galileo Hs,559,09,IMMC,62,22,11,13,8,4,2,1,1
Galileo Hs,559,09,NEWX,19,1,5,5,3,3,1,0,1
Galileo Hs,559,10,GEN,52,24,11,9,6,1,1,0,0
Galileo Hs,559,10,IMMC,1,0,1,0,0,0,0,0,0
Galileo Hs,559,10,NEWX,2,2,0,0,0,0,0,0,0
Galileo Hs,559,11,GEN,18,10,4,3,1,0,0,0,0
Galileo Hs,559,11,IMMC,1,0,1,0,0,0,0,0,0
Galileo Hs,559,11,NEWX,1,1,0,0,0,0,0,0,0
Galileo Hs,559,12,GEN,4,1,2,1,0,0,0,0,0
Galileo Hs,559,TOTAL,ALL,1816,401,383,447,344,154,49,25,13
Int'L Studies Acad,624,06,GEN,60,17,8,13,7,5,2,1,7
Int'L Studies Acad,624,07,GEN,1,1,0,0,0,0,0,0,0
Int'L Studies Acad,624,08,GEN,1,1,0,0,0,0,0,0,0
Int'L Studies Acad,624,09,GEN,100,6,9,18,16,17,9,10,15
Int'L Studies Acad,624,10,GEN,3,1,2,0,0,0,0,0,0
Int'L Studies Acad,624,11,GEN,1,0,1,0,0,0,0,0,0
Int'L Studies Acad,624,TOTAL,ALL,166,26,20,31,23,22,11,11,22
Jordan Hs,757,09,GEN,203,42,31,49,28,13,10,11,19
Jordan Hs,757,09,iGE,6,2,3,1,0,0,0,0,0
Jordan Hs,757,10,GEN,3,0,1,1,0,0,1,0,0
Jordan Hs,757,11,GEN,3,1,1,1,0,0,0,0,0
Jordan Hs,757,12,GEN,2,1,0,1,0,0,0,0,0
Jordan Hs,757,TOTAL,ALL,217,46,36,53,28,13,11,11,19
Lincoln Hs,405,09,GEN,2752,624,1085,686,251,78,14,6,8
Lincoln Hs,405,09,iGE,29,8,15,3,1,2,0,0,0
Lincoln Hs,405,09,IMMC,99,21,43,24,7,4,0,0,0
Lincoln Hs,405,09,NEWC,19,8,4,4,1,1,1,0,0
Lincoln Hs,405,09,NEWX,24,7,6,3,5,1,2,0,0
Lincoln Hs,405,10,GEN,76,38,26,8,3,1,0,0,0
Lincoln Hs,405,10,iGE,1,1,0,0,0,0,0,0,0
Lincoln Hs,405,10,IMMC,3,2,0,1,0,0,0,0,0
Lincoln Hs,405,10,NEWC,7,4,1,2,0,0,0,0,0
Lincoln Hs,405,10,NEWX,7,1,4,0,2,0,0,0,0
Lincoln Hs,405,11,GEN,34,20,9,2,3,0,0,0,0
Lincoln Hs,405,11,NEWC,3,0,2,1,0,0,0,0,0
Lincoln Hs,405,11,NEWX,1,1,0,0,0,0,0,0,0
Lincoln Hs,405,12,GEN,10,5,3,2,0,0,0,0,0
Lincoln Hs,405,TOTAL,ALL,3065,740,1198,736,273,87,17,6,8
Lowell Hs,697,09,GEN,1713,1411,157,77,37,21,7,2,1
Lowell Hs,697,09,iGE,6,3,2,1,0,0,0,0,0
Lowell Hs,697,10,GEN,3,0,0,3,0,0,0,0,0
Lowell Hs,697,12,GEN,1,0,0,1,0,0,0,0,0
Lowell Hs,697,TOTAL,ALL,1723,1414,159,82,37,21,7,2,1
Marshall Hs,853,09,GEN,209,38,39,28,32,25,11,10,26
Marshall Hs,853,09,NEWX,7,2,3,1,0,0,0,1,0
Marshall Hs,853,10,GEN,3,0,1,1,1,0,0,0,0
Marshall Hs,853,11,GEN,1,0,0,0,0,1,0,0,0
Marshall Hs,853,12,GEN,2,1,0,0,0,1,0,0,0
Marshall Hs,853,TOTAL,ALL,222,41,43,30,33,27,11,11,26
Mission Hs,725,09,GEN,418,68,71,90,70,49,31,15,24
Mission Hs,725,09,iGE,14,6,3,0,2,2,0,1,0
Mission Hs,725,09,IMMS,1,0,0,1,0,0,0,0,0
Mission Hs,725,09,NEWX,14,5,1,5,1,1,0,0,1
Mission Hs,725,10,GEN,12,5,1,2,2,0,1,1,0
Mission Hs,725,11,GEN,5,3,1,0,0,0,1,0,0
Mission Hs,725,12,GEN,3,1,0,0,1,1,0,0,0
Mission Hs,725,TOTAL,ALL,467,88,77,98,76,53,33,17,25
O'Connell Hs,651,09,GEN,225,27,41,34,35,30,18,14,26
O'Connell Hs,651,09,iGE,2,0,0,0,0,1,1,0,0
O'Connell Hs,651,10,GEN,1,1,0,0,0,0,0,0,0
O'Connell Hs,651,11,GEN,2,0,1,0,0,0,0,1,0
O'Connell Hs,651,TOTAL,ALL,230,28,42,34,35,31,19,15,26
S F International Hs,621,09,GEN,51,7,3,7,8,13,6,0,7
S F International Hs,621,09,NEWX,14,3,4,4,2,1,0,0,0
S F International Hs,621,TOTAL,ALL,65,10,7,11,10,14,6,0,7
Wallenberg Hs,785,09,GEN,832,109,159,225,160,99,38,20,22
Wallenberg Hs,785,09,iGE,18,3,6,8,0,0,0,1,0
Wallenberg Hs,785,10,GEN,26,6,10,5,3,1,1,0,0
